jackknife_resample,min,median,max,q95,q975,q99,q995,ratio
597,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
598,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
599,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
600,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
601,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
602,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
603,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
604,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
605,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
606,0.6982821734992937,0.8803957351261953,4.06572526056345,2.4916122643400556,2.724894294428319,2.765034979029275,4.06572526056345,5.822467499333295
607,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
608,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
609,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
610,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
611,0.6975764026445751,0.8843322847320236,4.175802180331572,2.442230165429201,2.506261084365286,2.9053398763906446,4.175802180331572,5.986157450998527
612,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
613,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
614,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
615,0.69882245835228185,0.8773820506118687,4.372939654365409,2.4906566785495854,2.5052788193823865,2.9231383097513786,3.835945104055141,6.257583170232024
616,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
617,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
618,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
619,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
620,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
621,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
622,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
623,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
624,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
625,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
626,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
627,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
628,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
629,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
630,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
631,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
632,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
633,0.6974157283809764,0.8834773115025927,4.0232376168827635,2.4525542473252364,2.752354987517229,2.780967845409532,4.0232376168827635,5.7687795860620374
634,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
635,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
636,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
637,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
638,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
639,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
640,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
641,0.6963443931700941,0.8839073418242862,4.029564801535176,2.489346439973539,2.737311692942876,2.7785951511648777,4.029564801535176,5.786741217503973
642,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
643,0.6959982548741609,0.8822942549810138,4.062020586884951,2.4920693117883213,2.7262837745423965,2.766424231658713,4.062020586884951,5.836251109019489
644,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
645,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
646,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
647,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
648,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
649,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
650,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
651,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
652,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
653,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
654,0.6959982548741609,0.8822942549810138,4.062020586884951,2.4920693117883213,2.7262837745423965,2.766424231658713,4.062020586884951,5.836251109019489
655,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
656,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
657,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
658,0.6981234465344005,0.8800326092315889,4.074059330662845,2.492331551493277,2.7220658648565683,2.761909702742002,4.074059330662845,5.8357291262557425
659,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
660,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
661,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
662,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
663,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
664,0.697060555276894,0.8813148900396335,4.065419037707958,2.491991383209209,2.7250672264039952,2.765149812600084,4.065419037707958,5.832232231377728
665,0.697060555276894,0.8813148900396335,4.065419037707958,2.491991383209209,2.7250672264039952,2.765149812600084,4.065419037707958,5.832232231377728
666,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
667,0.6975501120990942,0.8837503785282648,4.016731316434201,2.5047632890799227,2.748821566289275,2.7834077080777435,4.016731316434201,5.758340865786546
668,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
669,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
670,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
671,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
672,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
673,0.6974157283809764,0.8834773115025927,4.0232376168827635,2.4525542473252364,2.752354987517229,2.780967845409532,4.0232376168827635,5.7687795860620374
674,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
675,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
676,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
677,0.6963443931700941,0.8839073418242862,4.029564801535176,2.489346439973539,2.737311692942876,2.7785951511648777,4.029564801535176,5.786741217503973
678,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
679,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
680,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
681,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
682,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
683,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
684,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
685,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
686,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
687,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
688,0.6975501120990942,0.8837503785282648,4.016731316434201,2.5047632890799227,2.748821566289275,2.7834077080777435,4.016731316434201,5.758340865786546
689,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
690,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
691,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
692,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
693,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
694,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
695,0.6959982548741609,0.8822942549810138,4.062020586884951,2.4920693117883213,2.7262837745423965,2.766424231658713,4.062020586884951,5.836251109019489
696,0.699734276403738,0.8809979619833074,4.03652611981203,2.4887853235603297,2.734751302915242,2.775984656811058,4.03652611981203,5.768655696784824
697,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
698,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
699,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
700,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
701,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
702,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
703,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
704,0.6982487812749447,0.8801966585586396,4.06960910526605,2.4919341929814065,2.723573936821681,2.7635785372658,4.06960910526605,5.828308211058069
705,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
706,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
707,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
708,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
709,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
710,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
711,0.6972132636095508,0.889287039246129,4.063162838688752,2.491760292586647,2.7258267488986907,2.7659958872322856,4.063162838688752,5.827718792458573
712,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
713,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
714,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
715,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
716,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
717,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
718,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
719,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
720,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
721,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
722,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
723,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
724,0.6963443931700941,0.8839073418242862,4.029564801535176,2.489346439973539,2.737311692942876,2.7785951511648777,4.029564801535176,5.786741217503973
725,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
726,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
727,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
728,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
729,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
730,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
731,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
732,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
733,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
734,0.698244439052901,0.8816225518865671,4.0641488389290235,2.4919945018226977,2.725517493882938,2.7656261371421853,4.0641488389290235,5.820524463383677
735,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
736,0.6974157283809764,0.8834773115025927,4.0232376168827635,2.4525542473252364,2.752354987517229,2.780967845409532,4.0232376168827635,5.7687795860620374
737,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
738,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
739,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
740,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
741,0.6982296883332177,0.8795906407962973,4.0803625256695835,2.495331247258171,2.7423951446393118,2.7595460046144744,4.0803625256695835,5.843868563380683
742,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
743,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
744,0.6978772370583779,0.8826604536432909,4.031524683439328,2.4889980444401756,2.736558380972604,2.7778601954508217,4.031524683439328,5.776839348468517
745,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
746,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
747,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
748,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
749,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
750,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
751,0.6972132636095508,0.889287039246129,4.063162838688752,2.491760292586647,2.7258267488986907,2.7659958872322856,4.063162838688752,5.827718792458573
752,0.6978255168132019,0.8826233624038596,4.032839243076631,2.489121144429898,2.7361139161939274,2.777367235586832,4.032839243076631,5.779151300591041
753,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
754,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
755,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
756,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
757,0.6978255168132019,0.8826233624038596,4.032839243076631,2.489121144429898,2.7361139161939274,2.777367235586832,4.032839243076631,5.779151300591041
758,0.6978772370583779,0.8826604536432909,4.031524683439328,2.4889980444401756,2.736558380972604,2.7778601954508217,4.031524683439328,5.776839348468517
759,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
760,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
761,0.6975764026445751,0.8843322847320236,4.175802180331572,2.442230165429201,2.506261084365286,2.9053398763906446,4.175802180331572,5.986157450998527
762,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
763,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
764,0.6972132636095508,0.889287039246129,4.063162838688752,2.491760292586647,2.7258267488986907,2.7659958872322856,4.063162838688752,5.827718792458573
765,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
766,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
767,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
768,0.6972132636095508,0.889287039246129,4.063162838688752,2.491760292586647,2.7258267488986907,2.7659958872322856,4.063162838688752,5.827718792458573
769,0.6992289876994615,0.8860349946318917,4.03380921653933,2.4887341826789684,2.7357045428223725,2.7770034955383203,4.03380921653933,5.768938770417679
770,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
771,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
772,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
773,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
774,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
775,0.6963443931700941,0.8839073418242862,4.029564801535176,2.489346439973539,2.737311692942876,2.7785951511648777,4.029564801535176,5.786741217503973
776,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
777,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
778,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
779,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
780,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
781,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
782,0.69702707548065,0.8834190726156915,4.029271605114885,2.489097447027685,2.737373066777317,2.7787050998224863,4.029271605114885,5.780652928491213
783,0.6974157283809764,0.8834773115025927,4.0232376168827635,2.4525542473252364,2.752354987517229,2.780967845409532,4.0232376168827635,5.7687795860620374
784,0.6977150980762457,0.882726914039736,4.032459119446367,2.4891270348171335,2.736249509464486,2.7775097819481815,4.032459119446367,5.7795210832684365
785,0.6992634624509758,0.8814969677162133,4.033906407851523,2.4887305729087292,2.7356695158600717,2.7769670487962475,4.033906407851523,5.768793343945571
786,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
787,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
788,0.6981342471357779,0.8834392523509055,4.031220180431178,2.4893135124346397,2.7367199589318876,2.7779743840788784,4.031220180431178,5.7742765047983085
789,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
790,0.6975764026445751,0.8843322847320236,4.175802180331572,2.442230165429201,2.506261084365286,2.9053398763906446,4.175802180331572,5.986157450998527
791,0.6971505611837393,0.8887413300439562,4.029452522452839,2.489071241330774,2.737304542910118,2.778637255820754,4.029452522452839,5.779888515919658
792,0.7004180732174479,0.8817016156834808,4.0351005578800105,2.4889490850468703,2.7352839432316127,2.776519242535565,4.0351005578800105,5.760988632609564
793,0.6978367800786223,0.8826275833501307,4.0326202481720514,2.489099763221402,2.7361878115910643,2.7774493586760496,4.0326202481720514,5.778744203935071
794,0.6982487812749447,0.8801966585586396,4.06960910526605,2.4919341929814065,2.723573936821681,2.7635785372658,4.06960910526605,5.828308211058069
795,0.6985040248398112,0.8820672589111715,4.033774554808356,2.4889718456577783,2.735757312524447,2.777016493687436,4.033774554808356,5.774876609670827
